eeg_path,source_recording,source_raw_path,source_access,status,official_recording_bad,channel_index_mapping,channel_names,channel_types,source_physical_units,source_sample_rates_hz,calibration_valid,publisher_npy_units,derivative_rate_hz,filter_provenance,source_stimulation_path,stimulation_story_match,error
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_13_1_eeg.npy,sub-060_ses-varyingStories07_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-060/ses-varyingStories07/eeg/sub-060_ses-varyingStories07_task-listeningActive_run-06_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-060/ses-varyingStories07/eeg/sub-060_ses-varyingStories07_task-listeningActive_run-06_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-060/ses-varyingStories07/sub-060_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-audiobook_13_2_eeg.npy,sub-060_ses-varyingStories07_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-060/ses-varyingStories07/eeg/sub-060_ses-varyingStories07_task-listeningActive_run-07_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-060/ses-varyingStories07/eeg/sub-060_ses-varyingStories07_task-listeningActive_run-07_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-audiobook_13_1_eeg.npy,sub-061_ses-varyingStories07_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-01_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-01_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-audiobook_13_2_eeg.npy,sub-061_ses-varyingStories07_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-02_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-02_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,sub-061_ses-varyingStories07_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-04_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-04_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-podcast_24_eeg.npy,sub-061_ses-varyingStories07_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-05_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-05_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-podcast_26_eeg.npy,sub-061_ses-varyingStories07_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-07_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-07_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_27_eeg.npy,sub-061_ses-varyingStories07_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-08_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-08_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-09_desc-preproc-audio-podcast_25_eeg.npy,sub-061_ses-varyingStories07_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-09_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-061/ses-varyingStories07/eeg/sub-061_ses-varyingStories07_task-listeningActive_run-09_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,sub-062_ses-varyingStories07_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-02_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-02_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-03_desc-preproc-audio-podcast_24_eeg.npy,sub-062_ses-varyingStories07_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-03_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-03_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-podcast_26_eeg.npy,sub-062_ses-varyingStories07_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-04_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-04_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-audiobook_13_1_eeg.npy,sub-062_ses-varyingStories07_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-05_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-05_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_13_2_eeg.npy,sub-062_ses-varyingStories07_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-06_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-06_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_25_eeg.npy,sub-062_ses-varyingStories07_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-08_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-08_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-062/ses-varyingStories07/sub-062_ses-varyingStories07_task-listeningActive_run-09_desc-preproc-audio-podcast_27_eeg.npy,sub-062_ses-varyingStories07_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-09_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-062/ses-varyingStories07/eeg/sub-062_ses-varyingStories07_task-listeningActive_run-09_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-063/ses-varyingStories08/sub-063_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-audiobook_14_1_eeg.npy,sub-063_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-02_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-063/ses-varyingStories08/sub-063_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_2_eeg.npy,sub-063_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-03_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-063/ses-varyingStories08/sub-063_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-podcast_28_eeg.npy,sub-063_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-04_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-063/ses-varyingStories08/sub-063_ses-varyingStories08_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,sub-063_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-05_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-063/ses-varyingStories08/sub-063_ses-varyingStories08_task-listeningActive_run-06_desc-preproc-audio-podcast_30_eeg.npy,sub-063_ses-varyingStories08_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-06_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-06_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-063/ses-varyingStories08/sub-063_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_31_eeg.npy,sub-063_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-08_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-063/ses-varyingStories08/sub-063_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-podcast_29_eeg.npy,sub-063_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-063/ses-varyingStories08/eeg/sub-063_ses-varyingStories08_task-listeningActive_run-09_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-064/ses-varyingStories08/sub-064_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,sub-064_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-064/ses-varyingStories08/eeg/sub-064_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-064/ses-varyingStories08/eeg/sub-064_ses-varyingStories08_task-listeningActive_run-01_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-064/ses-varyingStories08/sub-064_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-podcast_31_eeg.npy,sub-064_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-064/ses-varyingStories08/eeg/sub-064_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-064/ses-varyingStories08/eeg/sub-064_ses-varyingStories08_task-listeningActive_run-02_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-064/ses-varyingStories08/sub-064_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-podcast_30_eeg.npy,sub-064_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-064/ses-varyingStories08/eeg/sub-064_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,PUBLIC,HOLD,False,0..63 in original order per publisher config,UNKNOWN,EEG per publisher dataset/config,UNKNOWN,UNKNOWN,UNKNOWN,microvolts by MNE volts x 1e6 contract; historical generator revision UNKNOWN,64,publisher highpass/artifact/MWF/CAR/resample; not repeated here,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/sub-064/ses-varyingStories08/eeg/sub-064_ses-varyingStories08_task-listeningActive_run-03_stimulation.tsv,True,RAW_DOWNLOAD_PENDING
