dataset,sample_key,neural_source,audio_or_envelope,story,pairing,status,reason
SparrKULee,sub-045_ses-varyingStories04_task-listeningActive_run-08_desc-preproc-audio-podcast_15_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-045/ses-varyingStories04/sub-045_ses-varyingStories04_task-listeningActive_run-08_desc-preproc-audio-podcast_15_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_15_envelope.npy,podcast_15,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-046_ses-varyingStories04_task-listeningActive_run-01_desc-preproc-audio-podcast_13_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-01_desc-preproc-audio-podcast_13_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_13_envelope.npy,podcast_13,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-046_ses-varyingStories04_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_10_envelope.npy,podcast_10,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-046_ses-varyingStories04_task-listeningActive_run-04_desc-preproc-audio-podcast_14_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-04_desc-preproc-audio-podcast_14_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_14_envelope.npy,podcast_14,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-046_ses-varyingStories04_task-listeningActive_run-06_desc-preproc-audio-audiobook_10_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-06_desc-preproc-audio-audiobook_10_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_10_1_envelope.npy,audiobook_10_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-046_ses-varyingStories04_task-listeningActive_run-07_desc-preproc-audio-audiobook_10_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-07_desc-preproc-audio-audiobook_10_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_10_2_envelope.npy,audiobook_10_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-046_ses-varyingStories04_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-046_ses-varyingStories04_task-listeningActive_run-09_desc-preproc-audio-podcast_15_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-09_desc-preproc-audio-podcast_15_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_15_envelope.npy,podcast_15,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-047_ses-varyingStories05_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-047/ses-varyingStories05/sub-047_ses-varyingStories05_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-047_ses-varyingStories05_task-listeningActive_run-03_desc-preproc-audio-podcast_18_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-047/ses-varyingStories05/sub-047_ses-varyingStories05_task-listeningActive_run-03_desc-preproc-audio-podcast_18_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_18_envelope.npy,podcast_18,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-047_ses-varyingStories05_task-listeningActive_run-04_desc-preproc-audio-audiobook_11_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-047/ses-varyingStories05/sub-047_ses-varyingStories05_task-listeningActive_run-04_desc-preproc-audio-audiobook_11_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_11_1_envelope.npy,audiobook_11_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-047_ses-varyingStories05_task-listeningActive_run-05_desc-preproc-audio-audiobook_11_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-047/ses-varyingStories05/sub-047_ses-varyingStories05_task-listeningActive_run-05_desc-preproc-audio-audiobook_11_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_11_2_envelope.npy,audiobook_11_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-047_ses-varyingStories05_task-listeningActive_run-07_desc-preproc-audio-podcast_19_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-047/ses-varyingStories05/sub-047_ses-varyingStories05_task-listeningActive_run-07_desc-preproc-audio-podcast_19_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_19_envelope.npy,podcast_19,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-047_ses-varyingStories05_task-listeningActive_run-08_desc-preproc-audio-podcast_17_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-047/ses-varyingStories05/sub-047_ses-varyingStories05_task-listeningActive_run-08_desc-preproc-audio-podcast_17_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_17_envelope.npy,podcast_17,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-047_ses-varyingStories05_task-listeningActive_run-09_desc-preproc-audio-podcast_16_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-047/ses-varyingStories05/sub-047_ses-varyingStories05_task-listeningActive_run-09_desc-preproc-audio-podcast_16_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_16_envelope.npy,podcast_16,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-01_desc-preproc-audio-podcast_17_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-01_desc-preproc-audio-podcast_17_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_17_envelope.npy,podcast_17,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-02_desc-preproc-audio-podcast_16_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-02_desc-preproc-audio-podcast_16_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_16_envelope.npy,podcast_16,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-05_desc-preproc-audio-audiobook_11_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-05_desc-preproc-audio-audiobook_11_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_11_1_envelope.npy,audiobook_11_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-06_desc-preproc-audio-audiobook_11_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-06_desc-preproc-audio-audiobook_11_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_11_2_envelope.npy,audiobook_11_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-08_desc-preproc-audio-podcast_19_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-08_desc-preproc-audio-podcast_19_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_19_envelope.npy,podcast_19,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-09_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-09_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_12_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-049/ses-varyingStories06/sub-049_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_12_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_12_1_envelope.npy,audiobook_12_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-audiobook_12_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-049/ses-varyingStories06/sub-049_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-audiobook_12_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_12_2_envelope.npy,audiobook_12_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-049/ses-varyingStories06/sub-049_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-podcast_22_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-049/ses-varyingStories06/sub-049_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-podcast_22_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_22_envelope.npy,podcast_22,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-podcast_20_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-049/ses-varyingStories06/sub-049_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-podcast_20_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_20_envelope.npy,podcast_20,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_23_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-049/ses-varyingStories06/sub-049_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_23_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_23_envelope.npy,podcast_23,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-09_desc-preproc-audio-podcast_21_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-049/ses-varyingStories06/sub-049_ses-varyingStories06_task-listeningActive_run-09_desc-preproc-audio-podcast_21_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_21_envelope.npy,podcast_21,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-050_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_12_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-050/ses-varyingStories06/sub-050_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_12_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_12_2_envelope.npy,audiobook_12_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-050_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-podcast_23_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-050/ses-varyingStories06/sub-050_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-podcast_23_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_23_envelope.npy,podcast_23,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-050_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_22_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-050/ses-varyingStories06/sub-050_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_22_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_22_envelope.npy,podcast_22,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-050_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-050/ses-varyingStories06/sub-050_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-podcast_20_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-podcast_20_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_20_envelope.npy,podcast_20,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-podcast_22_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-podcast_22_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_22_envelope.npy,podcast_22,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_21_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_21_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_21_envelope.npy,podcast_21,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-audiobook_12_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-audiobook_12_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_12_1_envelope.npy,audiobook_12_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-audiobook_12_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-audiobook_12_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_12_2_envelope.npy,audiobook_12_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_23_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_23_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_23_envelope.npy,podcast_23,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
